70.3897,-159.9765,21.93
70.3935,-159.8559,21.85
70.3972,-159.7352,21.78
70.4008,-159.6145,21.77
70.4043,-159.4937,21.7
70.4078,-159.3729,21.7
70.4111,-159.2521,21.7
70.4144,-159.1312,21.71
70.4177,-159.0103,21.71
70.4208,-158.8894,21.72
70.4239,-158.7684,21.73
70.4269,-158.6474,21.81
70.4298,-158.5264,21.83
70.4326,-158.4053,21.86
70.4354,-158.2842,21.89
70.4381,-158.1631,21.92
70.4407,-158.042,22.02
70.4432,-157.9208,22.06
70.4457,-157.7996,22.11
70.4481,-157.6783,22.17
70.4504,-157.5571,22.23
70.4526,-157.4358,22.3
70.4547,-157.3145,22.31
70.4568,-157.1932,22.39
70.4588,-157.0719,22.42
70.4607,-156.9505,22.51
70.4626,-156.8291,22.54
70.4643,-156.7077,22.65
70.466,-156.5863,22.7
70.4676,-156.4649,22.78
70.4691,-156.3434,22.86
70.4706,-156.222,22.92
70.472,-156.1005,22.99
70.4733,-155.979,23.06
70.4745,-155.8575,23.21
70.4756,-155.7359,23.29
70.4767,-155.6144,23.31
70.4777,-155.4929,23.4
70.4786,-155.3713,23.49
70.4794,-155.2497,23.53
70.4802,-155.1282,23.63
70.4809,-155.0066,23.73
70.4815,-154.885,23.77
70.482,-154.7634,23.87
70.4825,-154.6418,23.98
70.4828,-154.5202,24.1
70.4831,-154.3986,24.21
70.4833,-154.277,24.33
70.4835,-154.1554,24.45
70.4835,-154.0338,24.6
70.4835,-153.9122,24.72
70.4834,-153.7906,24.77
70.4832,-153.669,24.89
70.483,-153.5473,25.01
70.4827,-153.4257,25.06
70.4823,-153.3041,25.12
70.4818,-153.1825,25.17
70.4812,-153.061,25.23
70.4806,-152.9394,25.21
70.4799,-152.8178,25.2
70.4791,-152.6962,25.11
70.4782,-152.5747,25.1
70.4773,-152.4531,25.01
70.4762,-152.3316,24.85
70.4751,-152.2101,24.76
70.474,-152.0885,24.6
70.4727,-151.967,24.43
70.4714,-151.8455,24.26
70.4599,-150.9956,22.93
70.4579,-150.8742,22.84
70.4559,-150.7529,22.67
70.4538,-150.6316,22.49
70.4516,-150.5103,22.31
70.4494,-150.389,22.2
70.447,-150.2678,22.09
70.4446,-150.1466,21.97
70.4421,-150.0254,21.85
70.4396,-149.9042,21.81
70.4369,-149.7831,21.76
70.4342,-149.662,21.78
70.4314,-149.5409,21.89
70.4285,-149.4198,22.08
70.4256,-149.2988,22.36
70.4225,-149.1778,22.54
70.4194,-149.0569,22.81
70.4162,-148.936,22.99
70.413,-148.8151,23.17
70.4097,-148.6942,23.34
70.4062,-148.5734,23.5
70.3721,-147.4877,24.24
70.3679,-147.3673,24.25
70.201,-143.6596,32.98
70.1944,-143.541,32.99
70.1878,-143.4224,32.91
70.2671,-162.126,23.22
70.2722,-162.0064,23.13
70.2773,-161.8867,23.13
70.2822,-161.767,23.05
70.292,-161.5274,22.97
70.2967,-161.4076,22.96
70.3014,-161.2877,22.88
70.3059,-161.1677,22.8
70.3105,-161.0477,22.79
70.3149,-160.9276,22.71
70.3193,-160.8075,22.63
70.3235,-160.6874,22.54
70.3277,-160.5672,22.46
70.3319,-160.447,22.38
70.3359,-160.3267,22.3
70.3399,-160.2064,22.17
70.3438,-160.0861,22.11
70.3476,-159.9657,22.1
70.3514,-159.8452,22.03
70.3551,-159.7248,21.95
70.3587,-159.6043,21.95
70.3622,-159.4837,21.89
70.3656,-159.3631,21.89
70.369,-159.2425,21.83
70.3723,-159.1219,21.83
70.3755,-159.0012,21.91
70.3787,-158.8805,21.92
70.3817,-158.7597,21.93
70.3847,-158.6389,21.95
70.3876,-158.5181,21.97
70.3905,-158.3973,22
70.3932,-158.2764,22.03
70.3959,-158.1555,22.07
70.3985,-158.0346,22.11
70.401,-157.9136,22.22
70.4035,-157.7926,22.27
70.4059,-157.6716,22.33
70.4082,-157.5506,22.33
70.4104,-157.4296,22.4
70.4125,-157.3085,22.48
70.4146,-157.1874,22.56
70.4166,-157.0663,22.58
70.4185,-156.9451,22.61
70.4203,-156.824,22.71
70.4221,-156.7028,22.76
70.4238,-156.5816,22.8
70.4254,-156.4604,22.95
70.4269,-156.3391,23.03
70.4284,-156.2179,23.09
